"image","xmin","ymin","xmax","ymax","label"
"bmp%20(497).jpg",9.00974025974026,42.61363636363636,225,223.29545454545456,"bmp"
"bmp%20(498).jpg",35.06769983686787,35.41037131882202,263.3515497553018,152.75736235595392,"bmp"
"bmp%20(499).jpg",18.287112561174553,17.158623417721518,295,155.2092563291139,"bmp"
"bmp%20(5).jpg",71.94535073409462,67.42548250360751,283.3915171288744,156.43702651515153,"bmp"
"bmp%20(50).jpg",35.27569331158239,46.55872756933116,243.8172920065253,144.60440456769985,"btr"
"bmp%20(500).jpg",30.05709624796085,50.22127757352941,244.71859706362156,163.69921875,"btr"
"bmp%20(501).jpg",25.795269168026103,50.22127757352941,243.59706362153344,170.42715992647058,"bmp"
"bmp%20(503).jpg",12.7047308319739,56.74013528748591,251.510603588907,159.88444193912062,"bmp"
"bmp%20(504).jpg",34.88417618270799,78.05806087936867,232.99184339314843,169.14374295377678,"bmp"
"bmp%20(505).jpg",49.123164763458405,27.346277573529413,235.74632952691684,171.32421875,"tank"
"bmp%20(506).jpg",59.46166394779772,33.81550218340611,237.60195758564439,162.68886462882097,"bmp"
"bmp%20(508).jpg",15.925774877650898,64.12568933823529,248.30750407830342,164.1477481617647,"bmp"
"bmp%20(509).jpg",51.72430668841762,39.087507431629014,248.01141924959217,183.2872696195006,"bmp"
"bmp%20(51).jpg",37.179646880415945,47.42207792207792,234.23857235701905,174.67857142857142,"bmp"
"bmp%20(510).jpg",117.21044045676999,55.335152838427945,280.6688417618271,132.36572052401746,"btr"
"bmp%20(512).jpg",41.99021207177814,52.002818489289744,259.69331158238174,154.28579481397972,"bmp"
"bmp%20(513).jpg",29.119086460032626,18.40938864628821,299.2659053833605,162.68886462882097,"bmp"
"bmp%20(514).jpg",38.907014681892335,66.82860262008734,205.54649265905385,136.03384279475983,"bmp"
"bmp%20(515).jpg",34.09461663947798,37.4381893382353,274.10277324632955,172.22127757352942,"bmp"
"bmp%20(516).jpg",28.942088091353998,32.369655501089326,242.94453507340947,172.0581086601307,"bmp"
"bmp%20(517).jpg",58.768352365415986,90.3646599264706,211.52120717781403,153.38304227941177,"bmp"
"bmp%20(518).jpg",10.240776546822742,23.23917748917749,254.99999999999997,169.92316017316017,"bmp"
"bmp%20(519).jpg",16.791190864600328,39.598429466580974,234.38662316476348,159.92876365681232,"bmp"
"bmp%20(52).jpg",19.73898858075041,40.12936580882353,269.16802610114195,176.7065716911765,"btr"
"bmp%20(520).jpg",40.39804241435563,35.218865228613566,302,167,"bmp"
"bmp%20(521).jpg",11.536704730831975,8.919898568019093,272,177.6072494033413,"bmp"
"bmp%20(522).jpg",7.403752039151712,4.421280705229794,312.4893964110929,135.05836469889067,"bmp"
"bmp%20(53).jpg",17.111745513866232,41.45680147058824,248.0146818923328,174.38272739651416,"bmp"
"bmp%20(54).jpg",14.47389885807504,38.381656137184116,258.5261011419249,173.95927346570397,"bmp"
"bmp%20(55).jpg",50.69331158238173,45.0631893382353,241.8026101141925,151.8131893382353,"bmp"
"bmp%20(56).jpg",60.68515497553018,59.0032751091703,275.7748776508972,165.62336244541484,"bmp"
"bmp%20(57).jpg",6.928221859706362,43.296172539489675,248.07504078303424,153.51731470230862,"bmp"
"bmp%20(59).jpg",30.05709624796085,33.849954044117645,250.10195758564439,168.18451286764707,"bmp"
"bmp%20(6).jpg",9.364600326264274,44.837827620967744,256.5464926590538,165.46685987903226,"bmp"
"bmp%20(60).jpg",96.22756933115824,58.96760110294118,235.07340946166394,167.0631893382353,"btr"
"bmp%20(61).jpg",70.19902120717781,29.369907804459693,313.50244698205546,145.81930746140654,"bmp"
"bmp%20(62).jpg",13.955954323001633,37.36115506329114,275.75040783034257,154.00672468354432,"bmp"
"bmp%20(63).jpg",56.61663947797716,55.09178779069768,230.40130505709624,130.94760174418604,"bmp"
"bmp%20(64).jpg",29.96574225122349,26.204,314,144.988,"bmp"
"bmp%20(65).jpg",4.404567699836868,23.30021834061135,280.9135399673736,152.1735807860262,"bmp"
"bmp%20(66).jpg",22.243066884176184,28.61616443452381,208.83768352365416,139.52985491071428,"bmp"
"bmp%20(67).jpg",19.820554649265905,19.632096069868993,248.12398042414355,165.1342794759825,"bmp"
"bmp%20(68).jpg",65.94616639477978,53.80951286764706,256.3825448613377,141.72127757352942,"bmp"
"bmp%20(69).jpg",33.55138662316477,56.06792873051225,249.605220228385,165.11024498886414,"bmp"
"bmp%20(7).jpg",13.00978792822186,41.47495404411765,236.19494290375206,163.69921875,"bmp"
"bmp%20(70).jpg",14.926590538336052,24.767467248908297,248.85807504078304,143.1255458515284,"bmp"
"bmp%20(71).jpg",5.814029363784665,47.911499436302144,245.48123980424143,171.72773393461105,"bmp"
"bmp%20(72).jpg",23.157422512234913,26.452635914332784,311.7145187601958,152.4361614497529,"bmp"
"bmp%20(73).jpg",86.86786296900489,43.35262008733624,270.63621533442085,146.79366812227073,"bmp"
"bmp%20(73).jpg",7.585644371941273,81.2565502183406,25.69331158238173,133.3438864628821,"pehota"
"bmp%20(73).jpg",26.182707993474715,79.5447598253275,53.344208809135395,135.05567685589517,"pehota"
"bmp%20(73).jpg",77.56933115823817,86.14737991266375,104.97553017944534,136.03384279475983,"pehota"
"bmp%20(74).jpg",8.7411519386835,37.27272727272727,240.32275698827772,197.90043290043292,"bmp"
"bmp%20(75).jpg",18.946982055464925,49.19266633064516,253.49755301794454,184.41040826612902,"bmp"
"bmp%20(76).jpg",30.587275693311582,62.182314410480345,279.44535073409463,157.55349344978166,"bmp"
"bmp%20(77).jpg",2.333797770700637,70.67316017316017,245,203.1017316017316,"bmp"
"bmp%20(78).jpg",25.570962479608482,59.416130514705884,263.11174551386625,167.73598345588238,"bmp"
"bmp%20(79).jpg",37.01060358890702,56.72495404411765,275,183,"bmp"
"bmp%20(8).jpg",46.00326264274062,53.13427947598253,254.24143556280586,152.6626637554585,"bmp"
"bmp%20(80).jpg",25.203915171288745,16.942139737991265,273.0831973898858,167.99999999999997,"bmp"
"bmp%20(81).jpg",8.49347471451876,63.999117943548384,267,171.56363407258064,"bmp"
"bmp%20(82).jpg",35.933931484502445,61.168472782258064,84.28140293637847,115.38621471774194,"pehota"
"bmp%20(82).jpg",5.66231647634584,56.16040826612903,23.084828711256115,109.94266633064515,"pehota"
"bmp%20(82).jpg",211.2479608482871,68.78944052419355,254.36867862969004,133.89427923387098,"pehota"
"bmp%20(82).jpg",137.63784665579118,47.23298891129032,261.9910277324633,90.34589213709677,"bmp"
"bmp%20(83).jpg",9.265905383360522,29.485595703125,141.76835236541598,123.81632486979167,"bmp"
"bmp%20(83).jpg",139.68352365415987,52.19913736979167,275.89233278955953,138.88142903645834,"bmp"
"bmp%20(84).jpg",12.561174551386623,20.618336397058826,243.1484502446982,167.73598345588238,"tank"
"bmp%20(85).jpg",32.07585644371942,34.74701286764706,259.0742251223491,169.75436580882354,"bmp"
"bmp%20(86).jpg",24.225122349102772,39.90510110294118,263.5603588907015,165.49333639705884,"bmp"
"bmp%20(87).jpg",34.99184339314845,80.72127757352942,245.3915171288744,158.0926011029412,"tank"
"bmp%20(88).jpg",38.809135399673735,56.39988687782805,206.48450244698205,136.03789592760182,"tank"
"bmp%20(89).jpg",16.333605220228385,68.57169858870968,241.5195758564437,170.91040826612902,"bmp"
"bmp%20(9).jpg",16.689233278955953,54.347869008714596,237.663132137031,163.81627859477123,"tank"
"bmp%20(90).jpg",12.112561174551386,52.6881893382353,273.8784665579119,153.15877757352942,"bmp"
"bmp%20(91).jpg",6.50489396411093,54.930836397058826,269.39233278955953,158.76539522058823,"bmp"
"bmp%20(92).jpg",6.548939641109299,46.31736791938998,255.1973898858075,167.40887118736384,"bmp"
"bmp%20(93).jpg",4.573409461663948,102.75718245967742,92.55709624796084,158.06363407258064,"bmp"
"bmp%20(93).jpg",139.81566068515497,107.3297631048387,262.86215334420876,160.45879536290323,"bmp"
"bmp%20(94).jpg",9.474714518760196,27.67023675310034,227.3931484502447,149.9791431792559,"bmp"
"bmp%20(95).jpg",1.8531810766721044,28.506933082460733,284,174.4624304646597,"bmp"
"bmp%20(96).jpg",6.21072710951526,32.23376623376623,240.7277827648115,159.4025974025974,"bmp"
"bmp%20(97).jpg",94.65742251223492,66.59260110294117,256.60685154975533,130.73230698529412,"bmp"
"bmp%20(98).jpg",10.179445350734094,67.72110655737704,260,172.03586065573768,"bmp"
"bmp%20(99).jpg",8.430668841761827,29.529983108108105,309.82707993474713,146.00295608108107,"bmp"
"bpla%20(1).jpg",9.694942903752038,22.524156939040207,279.30668841761826,142.34516861219197,"bpla"
"bpla%20(10).jpg",5.872422680412371,11.471861471861471,240.98582474226805,193.93939393939394,"bpla"
"bpla%20(100).jpg",10.066068515497554,43.00480238970588,295.8442088091354,126.99597886029412,"bpla"
"bpla%20(101).jpg",40.61990212071778,12.540393013100436,266.721044045677,137.7456331877729,"bpla"
"bpla%20(102).jpg",64.43882544861337,9.276129943502825,290.39314845024467,141.11040489642187,"bpla"
"bpla%20(103).jpg",82.70799347471453,27.65726273148148,320.90701468189235,126.71467013888888,"bpla"
"bpla%20(104).jpg",2.035889070146819,3.389933846761453,312,152.69009182464455,"bpla"
"bpla%20(107).jpg",0,13.217601102941178,273.6541598694943,151.14039522058826,"bpla"
"bpla%20(108).jpg",8.253865979381443,12.554112554112553,244.01675257731958,193.7229437229437,"bpla"
"bpla%20(109).jpg",32.07585644371942,12.993336397058824,268.04649265905385,142.39407169117646,"bpla"
"bpla%20(11).jpg",62.48613376835237,2.5868644067796613,283.14029363784664,141.11040489642184,"bpla"
"bpla%20(110).jpg",11.293637846655791,38.58421415441176,282.83197389885805,149.34450827205882,"bpla"
"bpla%20(111).jpg",41.564437194127244,56.33080035971223,251.08809135399673,112.74518884892086,"bpla"
"bpla%20(112).jpg",9.539967373572594,5.59753697519084,326.60358890701474,125.1051705629771,"bpla"
"bpla%20(113).jpg",15.908646003262643,30.109580592105264,362.29690048939636,109.42537006578947,"bpla"
"bpla%20(114).jpg",7.404567699836868,36.56363407258065,267,138.90234375,"bpla"
"bpla%20(116).jpg",69.54323001631322,11.303498641304348,272.4959216965742,125.72741168478261,"bpla"
"bpla%20(117).jpg",36.33605220228385,10.180113017429194,259,152.40451388888889,"bpla"
"bpla%20(118).jpg",40.52202283849918,38.817862084870846,235.70309951060358,150.0134340405904,"bpla"
"bpla%20(119).jpg",25.89396411092985,9.39157824933687,260.10603588907014,150.37831564986737,"bpla"
"bpla%20(12).jpg",13.433931484502446,34.09395292207792,357.3425774877651,127.2887581168831,"bpla"
"bpla%20(120).jpg",14.05057096247961,49.61738782051282,294.33523654159865,148.4208066239316,"bpla"
"bpla%20(121).jpg",22.43066884176183,57.173483455882355,233.278955954323,120.64039522058823,"bpla"
"bpla%20(122).jpg",7.585644371941273,10.828602620087336,240.78303425774877,161.46615720524017,"bpla"
"bpla%20(123).jpg",17.27161500815661,33.40142463235294,216.90456769983686,121.98598345588236,"bpla"
"bpla%20(124).jpg",41.982871125611744,23.112155330882352,210.89641109298532,94.5783318014706,"bpla"
"bpla%20(124).jpg",139.6973898858075,4.693037683823529,265.8915171288744,73.21215533088235,"bpla"
"bpla%20(124).jpg",0,89.42097886029411,192.7283849918434,162.85186121323528,"bpla"
"bpla%20(125).jpg",91.23348214285714,54.88636363636363,224.26758352534563,133.07142857142856,"bpla"
"bpla%20(126).jpg",21.4673735725938,18.599383916990924,274.45921696574226,158.04426070038912,"bpla"
"bpla%20(127).jpg",19.194127243066884,56.415171288743885,310.9967373572594,121.00081566068516,"bpla"
"bpla%20(128).jpg",39.67373572593801,41.62018871449926,288.1305057096248,119.28536061285502,"bpla"
"bpla%20(129).jpg",9.00974025974026,83.03571428571429,225,162.17532467532467,"bpla"
"bpla%20(13).jpg",28.874388254486135,5.448689956331878,276.9983686786297,70.74126637554585,"bpla"
"bpla%20(130).jpg",38.417618270799345,31.859170305676855,215.33442088091354,101.79803493449779,"bpla"
"bpla%20(130).jpg",140.94616639477977,13.763100436681222,260.6035889070147,67.07314410480349,"bpla"
"bpla%20(130).jpg",5.628058727569331,93.2390829694323,183.03425774877653,160.48799126637553,"bpla"
"bpla%20(131).jpg",28.62969004893964,13.274017467248907,265.9869494290375,130.65393013100436,"bpla"
"bpla%20(132).jpg",20.49184339314845,32.79231345315904,224.77650897226755,162.12564678649238,"bronemashina"
"bpla%20(133).jpg",16.82300163132137,36.76539522058824,243.37275693311582,126.47127757352942,"bpla"
"bpla%20(134).jpg",28.62969004893964,39.31017759562842,215.4649265905383,91.46755464480874,"bpla"
"bpla%20(134).jpg",149.9347471451876,74.50580601092896,213.3442088091354,104.18886612021858,"bpla"
"bpla%20(135).jpg",110.05709624796086,69.53786191536749,261.78629690048945,186.91870824053453,"bpla"
"bpla%20(136).jpg",39.47797716150082,30.710248161764707,229.01712887438828,119.96760110294119,"bpla"
"bpla%20(137).jpg",11.716150081566068,44.388418484500576,136.4714518760196,172.41367680826636,"bpla"
"bpla%20(137).jpg",124.97226753670473,84.53193168771527,162.07340946166397,135.74203501722158,"bpla"
"bpla%20(137).jpg",178.3458401305057,98.63640929965557,191.36378466557912,130.10024397244547,"bpla"
"bpla%20(138).jpg",27.895595432300162,50.19978165938864,290.4567699836868,131.632096069869,"bpla"
"bpla%20(139).jpg",29.22077922077922,43.10064935064935,205.03246753246754,143.1818181818182,"bpla"
"bpla%20(14).jpg",56.1305057096248,18.397407074340528,247.59543230016314,146.83265887290167,"bpla"
"bpla%20(140).jpg",41.496737357259384,72.64774816176471,270.5138662316476,144.1881893382353,"bpla"
"bpla%20(141).jpg",39.4184339314845,26.982988911290324,152.8825448613377,96.44266633064515,"bpla"
"bpla%20(141).jpg",84.06362153344209,104.06363407258064,249.14192495921696,178.74911794354838,"bpla"
"bpla%20(142).jpg",12.234910277324634,72.6975982532751,261.5823817292007,164.88973799126637,"bpla"
"bpla%20(143).jpg",33.35236541598695,54.78351944087404,266.3588907014682,138.30151429948586,"bpla"
"bpla%20(144).jpg",34.64600326264274,58.57444852941177,259,188.5417687908497,"bmp"
"bpla%20(145).jpg",13.907014681892333,18.82421875,259.0742251223491,180.29480698529412,"rszo"
"bpla%20(146).jpg",56.973898858075046,61.43451286764706,226.54975530179448,140.82421875,"bmp"
"bpla%20(147).jpg",30.707177814029365,38.52331149193549,255.8931484502447,149.3539566532258,"bpla"
"bpla%20(148).jpg",28.62969004893964,11.562227074235807,300,149.48362445414847,"bpla"
"bpla%20(149).jpg",33.87030995106036,51.34260110294118,248.30750407830342,163.47495404411765,"bpla"
"bpla%20(15).jpg",67.04241435562805,24.286337209302328,329.6794453507341,101.12354651162792,"bpla"
"bpla%20(150).jpg",32.29445350734095,61.31923272357724,267.0774877650897,127.0997205284553,"bpla"
"bpla%20(151).jpg",30.792822185970635,17.32791777188329,249.14192495921696,142.20855437665782,"bpla"
"bpla%20(152).jpg",28.038336052202286,65.47127757352942,193.12805872756934,119.29480698529413,"bpla"
"bpla%20(153).jpg",110.84828711256118,28.68013100436681,277.2430668841762,144.59279475982532,"tank"
"bpla%20(153).jpg",24.71451876019576,40.1735807860262,111.09298531810767,134.32205240174673,"bronemashina"
"bpla%20(154).jpg",36.52854812398043,59.403169014084504,254.68515497553017,144.83978873239437,"bpla"
"bpla%20(154).jpg",11.415171288743883,58.13556338028169,77.3694942903752,87.29049295774648,"bpla"
"bpla%20(155).jpg",41.721044045677,42.14774816176471,87.92822185970635,174.46392463235293,"pehota"
"bpla%20(155).jpg",87.25530179445352,41.69921875,122.92006525285481,167.73598345588238,"pehota"
"bpla%20(155).jpg",11.663947797716151,77.80583639705883,261.7659053833605,126.24701286764707,"bpla"
"bpla%20(156).jpg",79.03752039151713,1.046943231441048,136.0522022838499,156.8198689956332,"pehota"
"bpla%20(156).jpg",17.862969004893966,51.667030567685586,88.58075040783035,131.87663755458516,"bpla"
"bpla%20(156).jpg",159.5432300163132,94.70633187772926,300,168,"bpla"
"bpla%20(158).jpg",13.856443719412724,63.194106925880924,273.55301794453504,142.33869987849332,"bpla"
"bpla%20(159).jpg",3.5758564437194127,51.121202916160385,274,165.59021871202916,"bpla"
"bpla%20(16).jpg",4.0905383360522025,35.918117088607595,283.2096247960848,157.37381329113924,"bpla"
"bpla%20(160).jpg",33.42169657422512,90.8131893382353,265.57911908646,174.2396599264706,"bpla"
"bpla%20(160).jpg",58.54404567699837,18.375689338235293,132.3409461663948,134.76907169117646,"pehota"
"bpla%20(160).jpg",174.06199021207178,10.302159926470589,263.33605220228384,154.72863051470588,"pehota"
"bpla%20(161).jpg",24.778140293637847,32.30174512987013,344.50570962479605,121.91213474025973,"bpla"
"bpla%20(162).jpg",20.8605220228385,88.34627757352942,268.7194127243067,168.18451286764707,"bpla"
"bpla%20(162).jpg",4.486133768352365,41.2506893382353,142.88336052202285,80.04848345588235,"bpla"
"bpla%20(163).jpg",45.758564437194124,29.413755458515283,151.71288743882545,65.11681222707423,"bpla"
"bpla%20(163).jpg",193.5562805872757,10.58406113537118,300,167.99999999999997,"pehota"
"bpla%20(164).jpg",50.24469820554649,48.42715992647059,275,177.37936580882354,"bpla"
"bpla%20(165).jpg",68.65252854812398,60.00222811371841,273.52039151712887,116.96793208483754,"bpla"
"bpla%20(166).jpg",104.3026101141925,17.478630514705884,202.32463295269167,183,"pehota"
"bpla%20(166).jpg",32.07585644371942,94.40142463235294,65.72185970636215,127.36833639705883,"pehota"
"bpla%20(166).jpg",76.0399673735726,87.67348345588236,109.91027732463294,132.07789522058823,"pehota"
"bpla%20(167).jpg",212.84828711256117,43.72155315614618,262,184.14348006644516,"pehota"
"bpla%20(167).jpg",33.55138662316477,58.46906146179402,109.41598694942905,92.23871816168328,"bpla"
"bpla%20(168).jpg",10.654159869494292,0.33274647887323944,297.5554649265905,128.36091549295776,"bpla"
"bpla%20(169).jpg",17.334420880913537,54.12413514760148,275.99999999999994,132.4562384686347,"bpla"
"bpla%20(17).jpg",65.57911908646004,21.099344978165938,261.09298531810765,140.19104803493448,"bpla"
"bpla%20(170).jpg",56.7373572593801,19.81622869318182,93.9184339314845,53.623046875,"bpla"
"bpla%20(170).jpg",99.47145187601957,12.813387784090912,130.13376835236542,45.88068181818183,"bpla"
"bpla%20(170).jpg",198.70146818923328,34.78781960227273,238.77977161500814,89.1202059659091,"bpla"
"bpla%20(170).jpg",156.9331158238173,72.92613636363637,182.0424143556281,89.84463778409092,"bpla"
"bpla%20(170).jpg",65.42903752039152,98.05486505681819,84.2610114192496,112.30202414772728,"bpla"
"bpla%20(170).jpg",127.71941272430668,124.3758877840909,150.89722675367045,143.935546875,"bpla"
"bpla%20(170).jpg",179.8694942903752,116.64861505681819,199.4257748776509,135.2423650568182,"bpla"
"bpla%20(170).jpg",146.30995106035888,38.16850142045455,172.38499184339315,59.17702414772727,"bpla"
"bpla%20(170).jpg",238.2969004893964,15.228160511363637,271.61500815660685,46.62020596590909,"bpla"
"bpla%20(170).jpg",251.81729200652526,123.16850142045455,275.9608482871125,144.6599786931818,"bpla"
"bpla%20(170).jpg",111.30179445350734,86.94691051136364,146.79282218597064,110.61168323863637,"bpla"
"bpla%20(171).jpg",14.681892332789559,70.4967248908297,264.2740619902121,127.71943231441048,"bpla"
"bpla%20(172).jpg",74.39070146818923,33.67244944852941,128.15823817292008,148.85333180147057,"pehota"
"bpla%20(172).jpg",11.784665579119087,26.059214154411762,55.24061990212072,159.1680376838235,"pehota"
"bpla%20(172).jpg",143.38009787928223,39.81215533088235,296.58075040783035,112.99744944852941,"bpla"
"bpla%20(173).jpg",7.393964110929853,92.17575571895425,138.58401305057097,165.5069104030501,"bpla"
"bpla%20(174).jpg",5.628058727569331,39.718231088560884,257.53996737357255,113.77358164206642,"bpla"
"bpla%20(175).jpg",28.161500815660684,19.753728923476007,237.98776508972264,158.50599870298316,"bpla"
"bpla%20(176).jpg",61.21451876019576,15.468069666182874,268.51468189233276,63.01523947750363,"bpla"
"bpla%20(177).jpg",106.6084828711256,35.301392572944295,267.1044045676998,78.25099469496021,"bpla"
"bpla%20(178).jpg",66.00326264274062,32.660814606741575,90.1305057096248,92.24882958801498,"pehota"
"bpla%20(178).jpg",94.56769983686786,32.10650749063671,113.4257748776509,90.58590823970039,"pehota"
"bpla%20(178).jpg",132.5611745513866,34.32373595505618,335.0081566068515,102.50351123595506,"bpla"
"bpla%20(179).jpg",68.08727569331158,39.45161405005688,203.18107667210438,148.39359357224117,"bpla"
"bpla%20(18).jpg",8.809135399673735,16.208515283842793,300,154.12991266375545,"bpla"
"bpla%20(180).jpg",12.438825448613377,35.06839750542299,250.00000000000003,163.32436279826464,"bpla"
"bpla%20(181).jpg",8.564437194127244,10.581439393939394,244.69820554649266,59.30320247933885,"bpla"
"bpla%20(182).jpg",20.17536704730832,52.78695130315501,178.73001631321372,131.57433127572017,"bpla"
"bpla%20(182).jpg",185.61337683523658,44.006430041152264,225.96411092985318,121.8445644718793,"pehota"
"bpla%20(183).jpg",106.05954323001632,58.77331149193549,157.45595432300163,189,"pehota"
"bpla%20(183).jpg",159.41598694942903,71.18460181451613,187.0742251223491,153.49105342741936,"pehota"
"bpla%20(183).jpg",30.053833605220227,83.59589213709677,230.19494290375204,153.0555695564516,"bpla"
"bpla%20(184).jpg",22.756933115823816,68.54039301310043,273.0831973898858,139.70196506550218,"bpla"
"bpla%20(185).jpg",17.500815660685156,9.39986510791367,298,137.54806654676258,"bpla"
"bpla%20(186).jpg",123.69983686786297,24.587827620967744,186.20309951060358,167.4265372983871,"pehota"
"bpla%20(186).jpg",172.9184339314845,96.44266633064517,239.5595432300163,166.33782762096774,"bpla"
"bpla%20(186).jpg",3.0489396411092984,60.73298891129032,20.907014681892335,96.44266633064515,"pehota"
"bpla%20(187).jpg",46.996753246753244,82.5487012987013,218.42532467532465,139.5292207792208,"bpla"
"bpla%20(188).jpg",56.28058727569331,93.29018680811808,249.43556280587273,151.589079797048,"bpla"
"bpla%20(189).jpg",34.29200652528548,41.382209852734924,240.28384991843393,104.69777787517532,"bpla"
"bpla%20(19).jpg",1.7814029363784667,5.170344589257503,304.6199021207178,155.23353574249603,"bpla"
"bpla%20(190).jpg",12.234910277324634,21.343886462882097,300,153.39628820960698,"bpla"
"bpla%20(191).jpg",7.33442088091354,52.59987195902689,267.2479608482871,150.92381562099874,"bpla"
"bpla%20(192).jpg",39.2536704730832,128.9381893382353,141.0889070146819,172.22127757352942,"bpla"
"bpla%20(192).jpg",160.15497553017946,69.05951286764706,210.17536704730833,153.38304227941177,"pehota"
"bpla%20(193).jpg",61.00815660685154,48.72192112546126,227.14845024469818,146.41195802583027,"bpla"
"bpla%20(194).jpg",23.569331158238175,11.578399122807017,242.5676998368679,64.8766447368421,"bpla"
"bpla%20(195).jpg",89.49836867862969,90.58892463235294,155.66884176182708,146.43083639705884,"bmp"
"bpla%20(195).jpg",16.59869494290375,95.29848345588236,83.66639477977161,152.93451286764707,"bmp"
"bpla%20(195).jpg",183.48287112561175,86.77642463235294,251.4477977161501,138.80583639705884,"bmp"
"bpla%20(196).jpg",9.543230016313213,50.93340611353712,294.86133768352363,150.9508733624454,"bpla"
"bpla%20(197).jpg",8.275693311582382,18.273311491935484,266.99999999999994,160.0233114919355,"bpla"
"bpla%20(198).jpg",70.12987012987013,23.133116883116884,136.85064935064935,217.4512987012987,"pehota"
"bpla%20(199).jpg",21.04404567699837,16.942139737991265,282.62642740619907,167.99999999999997,"bronemashina"
"bpla%20(2).jpg",33.125611745513865,8.45789124668435,284.1337683523654,149.44462864721484,"bpla"
"bpla%20(20).jpg",24.449429037520392,24.655101102941178,275,125.12568933823529,"bpla"
"bpla%20(201).jpg",20.914503094910593,131.97619047619048,191.44682771664375,191.66666666666669,"bpla"
"bpla%20(202).jpg",149.02120717781403,14.985807860262009,292.6590538336052,125.51855895196506,"bpla"
"bpla%20(203).jpg",23.77650897226754,33.6256893382353,269.39233278955953,159.88671875,"bmp"
"bpla%20(204).jpg",14.799347471451876,52.73122902684564,281.6574225122349,129.07351090604027,"bpla"
"bpla%20(205).jpg",115.25285481239804,67.5622270742358,261.5823817292007,132.36572052401746,"bpla"
"bpla%20(206).jpg",15.244698205546491,45.926537298387096,258.50652528548125,185.2813760080645,"bpla"
"bpla%20(207).jpg",7.214518760195758,14.589932126696834,222.40619902120716,72.57635746606336,"bpla"
"bpla%20(207).jpg",179.1190864600326,8.368212669683258,290.81973898858075,157.19174208144796,"pehota"
"bpla%20(208).jpg",20.0652528548124,31.859170305676855,272.1044045676998,168,"bpla"
"bpla%20(21).jpg",24.609298531810765,55.94266633064516,267,116.25718245967741,"bpla"
"bpla%20(210).jpg",101.30505709624796,61.937772925764186,210.1957585644372,110.11244541484714,"btr"
"bpla%20(211).jpg",64.7642740619902,37.635174418604656,321.5432300163132,99.17005813953489,"bpla"
"bpla%20(212).jpg",111.33768352365416,50.19978165938864,290.7014681892333,150.4617903930131,"bpla"
"bpla%20(213).jpg",0.4893964110929853,58.514192139737986,300,148.75,"bpla"
"bpla%20(214).jpg",57.50407830342577,40.41812227074236,258.8907014681892,168,"bpla"
"bpla%20(215).jpg",16.150081566068515,8.62772925764192,288.7438825448614,168,"rszo"
"bpla%20(216).jpg",43.94698205546493,77.6485745614035,276.2030995106036,168,"tank"
"bpla%20(216).jpg",2.4551386623164766,9.367872807017543,134.5415986949429,85.50822368421052,"bpla"
"bpla%20(217).jpg",15.70146818923328,7.8352481617647065,263.33605220228384,183,"rszo"
"bpla%20(218).jpg",18.597063621533444,66.33951965065502,81.23980424143556,109.13427947598254,"bpla"
"bpla%20(218).jpg",171.28874388254485,84.92467248908297,250.08156606851549,134.81113537117903,"bpla"
"bpla%20(218).jpg",210.44045676998368,57.78056768558952,274.7960848287113,102.04257641921397,"bpla"
"bpla%20(218).jpg",68.51549755301795,49.71069868995633,138.49918433931487,92.99454148471615,"bpla"
"bpla%20(22).jpg",30.161962979890312,156.5064935064935,239.36854433272396,196.41341991341992,"bpla"
"bpla%20(22).jpg",45.328324954296164,108.12770562770562,243.82923903107863,146.91991341991343,"bpla"
"bpla%20(22).jpg",176.24971435100548,88.73160173160173,231.33929387568554,110.8030303030303,"bpla"
"bpla%20(22).jpg",135.65739259597805,88.28571428571429,173.1272280621572,109.01948051948052,"bpla"
"bpla%20(22).jpg",97.74148765996344,44.365800865800864,167.55135968921388,67.9978354978355,"bpla"
"bpla%20(22).jpg",12.319184186471665,15.16017316017316,110.90053702010968,51.94588744588744,"bpla"
"bpla%20(22).jpg",120.04496115173674,8.025974025974026,160.3619744058501,35.002164502164504,"bpla"
"bpla%20(22).jpg",96.6263139853748,78.03030303030303,116.47640539305304,94.3051948051948,"bpla"
"bpla%20(22).jpg",2.505655850091408,61.532467532467535,101.5330781535649,118.60606060606061,"bpla"
"bpla%20(22).jpg",178.70309643510055,60.1948051948052,227.32466864716636,86.05627705627705,"bpla"
"bpla%20(22).jpg",176.47274908592323,39.23809523809524,238.03033592321756,61.532467532467535,"bpla"
"bpla%20(22).jpg",166.65922074954295,19.173160173160174,228.2168075868373,37.00865800865801,"bpla"
"bpla%20(22).jpg",8.973663162705668,130.42207792207793,97.07238345521023,152.71645021645023,"bpla"
"bpla%20(220).jpg",76.30097879282219,98.89416240045506,204.4779771615008,187.30144340159273,"bronemashina"
"bpla%20(221).jpg",43.800978792822185,3.49235807860262,279.44535073409463,145.8155021834061,"bpla"
"bpla%20(222).jpg",28.548123980424144,43.20484352387844,250.00000000000003,110.13393180173662,"bpla"
"bpla%20(223).jpg",6.383360522022839,47.68366228070175,268.83768352365416,112.77138157894737,"bpla"
"bpla%20(224).jpg",148.90701468189232,86.59144987309644,276.1174551386623,161.9721605329949,"bpla"
"bpla%20(224).jpg",35.39967373572594,23.774190989847714,254.19249592169658,112.1752062182741,"bpla"
